PN_nN,PN_nP,PN_ATS8dv,PN_ATS6Z,PN_ATS7Z,PN_ATS8Z,PN_ATS6m,PN_ATS7m,PN_ATS8m,PN_ATS8v,PN_ATSC1c,PN_ATSC2c,PN_ATSC3c,PN_ATSC8c,PN_ATSC8dv,PN_ATSC1se,PN_ATSC8se,PN_ATSC1pe,PN_ATSC8pe,PN_ATSC1are,PN_ATSC8are,PN_ATSC1p,PN_ATSC1i,PN_AATSC8c,PN_MATS2c,PN_GATS5p,PN_GATS6p,PN_nBondsT,PN_C1SP1,PN_Xp-5dv,PN_Xp-6dv,PN_Xp-7dv,PN_NtsC,PN_NtN,PN_NdsN,PN_NssO,PN_NdsssP,PN_StsC,PN_SaaaC,PN_StN,PN_SdsN,PN_SssO,PN_SdsssP,PN_nHBAcc,PN_ZMIC5,PN_PEOE_VSA1,PN_SMR_VSA2,PN_SMR_VSA4,PN_SlogP_VSA4,PN_EState_VSA2,PN_EState_VSA5,PN_EState_VSA9,PN_VSA_EState3,PN_VSA_EState9,PN_MDEO-22,PN_MDEN-11,PN_n6ARing,PN_n6AHRing,PN_n10FRing,PN_n10FaRing,PN_TopoPSA(NO),PN_TopoPSA,PN_GGI8,PN_GGI10,ini_AATS6v,ini_AATS1se,ini_AATS1pe,ini_AATS1are,ini_AATS6p,ini_AATS0i,ini_AATS1i,ini_AATS2i,ini_AATS3i,ini_AATS5i,ini_AATS6i,ini_ATSC2c,ini_AATSC0c,ini_AATSC1c,ini_AATSC2c,ini_AATSC3c,ini_AATSC4c,ini_AATSC6dv,ini_AATSC4d,ini_AATSC4v,ini_AATSC1se,ini_AATSC3se,ini_AATSC1pe,ini_AATSC2pe,ini_AATSC3pe,ini_AATSC1are,ini_AATSC2are,ini_AATSC3are,ini_AATSC1i,ini_AATSC2i,ini_MATS1c,ini_MATS2c,ini_MATS4d,ini_MATS4v,ini_MATS6v,ini_MATS3se,ini_MATS1pe,ini_MATS2pe,ini_MATS1are,ini_MATS2are,ini_MATS4p,ini_MATS1i,ini_MATS2i,ini_MATS3i,ini_GATS4d,ini_GATS5Z,ini_GATS5m,ini_GATS4v,ini_GATS6v,ini_GATS4p,ini_GATS1i,ini_BCUTZ-1l,ini_BCUTm-1l,ini_BCUTse-1l,ini_BCUTpe-1l,ini_BCUTare-1l,ini_Mi,ini_NaaN,ini_SaaN,ini_GhoseFilter,ini_AMID_N,ini_piPC7,ini_naHRing,ini_n6aHRing,doi,PN_name,PN_smile,ratio(/PN),PN_tm,initiator_name,tp,dsc_rate,mol_weight,ini_smiles,PN_pre_homo,PN_pre_lumo,PN_pre_hl,ini_pre_homo,ini_pre_lumo,ini_pre_hl,pre
6,0,1744.0,6521,6460,6272,23761.63055,23480.52242,22949.26444,69460.49425,-1.096359037,0.558929901,-0.31297785,0.161841821,154.656091,-0.145612731,-0.01376187,0.222464829,3.424927437,0.061167506,2.268883257,-0.633319274,-12.68353023,0.000436231,0.152367498,1.109620811,1.034214456,4,4,6.901883554,4.152758774,2.545405075,4,4,0,4,0,7.919102123,0.0,37.33456041,0.0,24.85565389,0.0,12,52.60689964,18.94745182,21.04756622,0.0,73.01940027,50.42551798,24.26546827,18.94745182,37.33456041,0.0,0.396540646,0.295131172,0,0,0,0,206.84,206.84,1.490110859,0.763811856,196.1290298,7.864456267,6.535813333,6.354866667,1.495893668,160.0433311,145.9957913,145.8478765,151.3652754,160.2482792,154.9086131,0.081461697,0.021076356,-0.012175719,0.001697119,0.000487047,-0.00144687,0.70187955,0.03067077,-2.794232412,0.000622996,-0.007455436,-0.017685454,0.022977549,-0.003607775,-0.02553411,0.025218648,-0.003719857,0.478582175,-0.102524391,-0.577695651,0.080522396,0.043278721,-0.054591738,-0.293056239,-0.092412228,-0.147942288,0.192211702,-0.198838376,0.196381822,-0.071248687,0.288748127,-0.061857143,-0.205945391,0.901598895,0.760846046,0.773224452,1.019284667,1.260055872,1.123188988,0.888593882,5.699121802,11.71096464,2.436247543,2.233834058,2.176221392,1.117656343,0,0.0,True,0.206819375,5.752175735,0,0,10.1080/10601320903399917,"4,4'-((((((phenylmethylene)bis(2,6-dimethyl-4,1-phenylene))bis(oxy))bis(1,3-dioxoisoindoline-5,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",Cc1cc(C(c2ccccc2)c2cc(C)c(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C#N)c(C#N)c5)cc3)C4=O)c(C)c2)cc(C)c1Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C#N)c(C#N)c3)cc1)C2=O,4,244.0,DDS,289.0,10.0,1058.306412,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-6.4184356,-3.969192,2.4658651,-5.0931935,-1.8334095,3.260698,288.8746055804238
4,0,456.0,1666,1560,1492,6121.50214,5804.450899,5583.975882,16662.40746,-0.307368457,0.091273444,-0.077054823,-0.157645163,-79.79861111,-0.052188812,-0.82861075,0.04476875,-1.452552778,-0.003325,-1.526211111,-0.228468055,-1.638971063,-0.002318311,0.073114251,1.089076876,1.100757581,4,4,2.139648603,1.085696968,0.648495374,4,4,0,2,0,7.945723899,0.0,36.37598753,0.0,11.61707525,0.0,6,43.17506355,9.473725908,21.04756622,0.0,45.32445147,11.12690298,0.0,30.52129213,36.37598753,0.0,0.111111111,0.476419031,0,0,0,0,113.62,113.62,0.254472159,0.239159269,228.7469914,7.832362341,6.593987805,6.446121951,1.614336931,158.6533412,146.057405,145.802153,154.6830683,153.4722803,150.4247147,0.113252636,0.026502205,-0.01279154,0.001797661,-0.00463105,0.002205344,-0.759162205,0.024424721,2.832921322,-0.008625704,-0.014492978,-0.011925498,0.005761717,-0.019244162,-0.01454834,0.003862296,-0.022064195,0.273143095,-0.336017151,-0.482659451,0.067830615,0.043501171,0.058296041,-0.131880163,-0.218381227,-0.115138461,0.055628302,-0.131683705,0.034959416,0.10471108,0.171343448,-0.210784524,-0.129551585,0.932757611,0.769316532,0.771729011,0.904725219,1.070511208,0.877014164,0.879759838,5.691360955,11.7041764,2.433223484,2.237555251,2.188433416,1.112965622,0,0.0,True,0.219694683,6.235635466,0,0,10.1002/app.32783,"4,4'-Bis(3,4-dicyanophenoxy)biphenyl",N#Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)cc2)cc1C#N,4,235.0,BDB,253.0,20.0,438.1116757,N#Cc1c(Oc2ccc(N)cc2)cccc1Oc1ccc(N)cc1,-6.515357,-3.4769795,3.0253305,-5.018424,-2.1082747,2.9083004,252.50613911608673
6,0,963.0,3351,3174,3126,12190.601,11695.49466,11658.05659,33771.75493,-0.458586229,0.112401853,-0.113757221,-0.02483697,-90.27611395,-0.070764599,-1.95243678,0.079397863,-2.568595179,0.007326881,-2.994020599,-0.267930671,-1.89314435,-0.00016558,0.058269945,1.084781627,1.175159096,6,6,3.747591061,2.008448449,1.296908727,6,6,0,3,0,12.05046734,0.0,55.92519592,0.0,18.01139112,0.0,9,64.14288356,14.21058886,31.57134933,0.0,67.98667721,39.298615,18.19910121,14.21058886,55.92519592,0.0,0.3,0.95217989,0,0,0,0,170.43,170.43,0.542705971,0.333945516,214.6230188,7.797438714,6.588607143,6.42975,1.554433721,157.7241232,144.2829541,144.2473592,152.7863313,158.8671411,153.4679037,0.11433493,0.021862207,-0.010481215,0.00272226,-0.001864785,-0.005062069,0.027591613,-0.011132215,-0.493312621,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.47942162,0.124519002,-0.019793621,-0.010781308,-0.021904808,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.017844526,0.122863421,-0.145887796,-0.130118721,0.905487805,0.855363344,0.859772273,1.008061421,1.04312028,1.011661025,0.840015594,5.684743097,11.69790987,2.425814103,2.230452569,2.181545187,1.109274232,0,0.0,True,0.290974905,5.894316742,0,0,10.1002/slct.201903930,"4,4',4''-((methanetriyltris(benzene-4,1-diyl))tris(oxy))triphthalonitrile",N#Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)cc2)cc1C#N,10,104.0,4APN,214.0,5.0,670.1753386,N#Cc1ccc(Oc2ccc(N)cc2)cc1C#N,-6.6424384,-3.6640182,2.9718192,-5.6183085,-3.0220132,2.5723324,211.95050894726555
4,0,2424.0,7714,6760,5876,29882.64067,26782.33614,23270.68914,50906.70925,-1.075800016,-0.240858204,-1.041509574,0.046712948,-18.63786008,-0.470633702,-4.459078206,-0.451975892,-5.472477366,-0.571022222,-7.0472,-0.104759968,6.120023375,0.000243297,-0.045119869,1.080391727,1.006096221,4,4,5.57842234,2.99373143,1.905225289,4,4,0,4,0,6.813981897,0.0,36.72328256,0.0,20.26221648,0.0,8,99.32615421,18.94745182,21.04756622,0.0,91.8622182,93.78278985,12.13273414,29.47123492,36.72328256,0.0,0.41285096,0.300031261,0,0,0,0,132.08,132.08,1.916351726,1.759820426,214.6230188,7.797438714,6.588607143,6.42975,1.554433721,157.7241232,144.2829541,144.2473592,152.7863313,158.8671411,153.4679037,0.11433493,0.021862207,-0.010481215,0.00272226,-0.001864785,-0.005062069,0.027591613,-0.011132215,-0.493312621,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.47942162,0.124519002,-0.019793621,-0.010781308,-0.021904808,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.017844526,0.122863421,-0.145887796,-0.130118721,0.905487805,0.855363344,0.859772273,1.008061421,1.04312028,1.011661025,0.840015594,5.684743097,11.69790987,2.425814103,2.230452569,2.181545187,1.109274232,0,0.0,True,0.290974905,5.894316742,0,0,10.1002/mame.202100651,"4,4'-((((((perfluoro-[1,1'-biphenyl]-4,4'-diyl)bis(oxy))bis(4,1-phenylene))bis(1,1,1,3,3,3-hexafluoropropane-2,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(C(c3ccc(Oc4c(F)c(F)c(-c5c(F)c(F)c(Oc6ccc(C(c7ccc(Oc8ccc(C#N)c(C#N)c8)cc7)(C(F)(F)F)C(F)(F)F)cc6)c(F)c5F)c(F)c4F)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1C#N,10,,4APN,263.0,15.0,1218.13217,N#Cc1ccc(Oc2ccc(N)cc2)cc1C#N,-6.825242,-3.860731,2.926853,-5.6183085,-3.0220132,2.5723324,261.7865041763134
6,0,1384.0,5256,4888,4500,19401.91215,17982.92404,16744.55574,51179.98355,-0.797117377,0.042949685,-0.579086376,-0.879594465,-176.1274238,-0.11921764,-3.43318041,0.215281994,-5.847653186,0.073950416,-6.178221607,-0.657658964,-5.001685565,-0.004072197,0.012682634,1.041502395,1.147952639,6,6,5.552090611,2.938183456,1.801701905,6,6,0,6,0,12.49710019,0.0,57.5352322,0.0,36.61196835,0.0,12,69.42116493,28.42117772,31.57134933,0.0,67.98667721,33.38070895,12.13273414,28.42117772,57.5352322,0.0,1.135784479,0.660802825,0,0,0,0,198.12,198.12,0.993197279,0.601571268,214.6230188,7.797438714,6.588607143,6.42975,1.554433721,157.7241232,144.2829541,144.2473592,152.7863313,158.8671411,153.4679037,0.11433493,0.021862207,-0.010481215,0.00272226,-0.001864785,-0.005062069,0.027591613,-0.011132215,-0.493312621,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.47942162,0.124519002,-0.019793621,-0.010781308,-0.021904808,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.017844526,0.122863421,-0.145887796,-0.130118721,0.905487805,0.855363344,0.859772273,1.008061421,1.04312028,1.011661025,0.840015594,5.684743097,11.69790987,2.425814103,2.230452569,2.181545187,1.109274232,0,0.0,True,0.290974905,5.894316742,0,0,10.1002/app.33949,"4,4'-((((([1,1'-biphenyl]-4,4'-diylbis(oxy))bis(2-cyano-3,1-phenylene))bis(oxy))bis([1,1'-biphenyl]-4',4-diyl))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(-c3ccc(Oc4cccc(Oc5ccc(-c6ccc(Oc7cccc(Oc8ccc(-c9ccc(Oc%10ccc(C#N)c(C#N)c%10)cc9)cc8)c7C#N)cc6)cc5)c4C#N)cc3)cc2)cc1C#N,5,,4APN,260.0,10.0,1008.269633,N#Cc1ccc(Oc2ccc(N)cc2)cc1C#N,-6.145846,-3.5145,2.6348825,-5.6183085,-3.0220132,2.5723324,261.38716087397273
5,0,828.0,3837,3816,3640,14199.12651,14181.51001,13604.8073,33760.66273,-0.566656618,0.108574966,-0.366613789,-0.235151865,-56.85798616,-0.11417088,-2.284774348,0.123142285,-2.788908782,0.036511569,-3.040768442,0.376668607,-1.658956773,-0.001588864,0.046958466,0.965134039,0.989599625,5,5,5.066009538,2.815979603,1.809919266,5,5,0,4,0,10.23854517,0.0,46.92086933,0.0,24.01180059,0.0,11,54.25945611,18.94745182,26.30945777,0.0,56.65556434,16.69035448,0.0,29.47123492,46.92086933,0.0,0.540003655,0.53291449,0,0,0,0,155.87,206.47,0.542202066,0.321803898,214.6230188,7.797438714,6.588607143,6.42975,1.554433721,157.7241232,144.2829541,144.2473592,152.7863313,158.8671411,153.4679037,0.11433493,0.021862207,-0.010481215,0.00272226,-0.001864785,-0.005062069,0.027591613,-0.011132215,-0.493312621,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.47942162,0.124519002,-0.019793621,-0.010781308,-0.021904808,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.017844526,0.122863421,-0.145887796,-0.130118721,0.905487805,0.855363344,0.859772273,1.008061421,1.04312028,1.011661025,0.840015594,5.684743097,11.69790987,2.425814103,2.230452569,2.181545187,1.109274232,0,0.0,True,0.290974905,5.894316742,0,0,10.1016/j.mtcomm.2020.101352,"4,4闁?((((((2-cyano-1,3-phenylene) bis(oxy))-bis (4,1-phenylene))bis(sulfanediyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(Sc3ccc(Oc4cccc(Oc5ccc(Sc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)cc5)c4C#N)cc3)cc2)cc1C#N,10,,4APN,255.0,15.0,787.1347963,N#Cc1ccc(Oc2ccc(N)cc2)cc1C#N,-6.089617,-3.4262156,2.6416337,-5.6183085,-3.0220132,2.5723324,251.95437651941273
15,3,3492.0,12294,12864,13272,47091.50461,48712.69556,50476.44556,122932.6859,-2.667200931,2.498278812,-3.411372419,-5.886340882,-659.9281175,-2.506499476,-15.85559081,-3.106813314,-24.12518609,-4.5375,-27.1212,-13.4554289,-45.93665795,-0.011679248,0.366868334,1.525616107,1.977885252,12,12,16.21064885,11.80749605,8.678450092,12,12,3,12,3,23.95247283,0.0,117.4122618,16.11124912,80.33984455,-14.59195222,27,138.4859133,55.56366069,63.14269866,13.54647435,135.9733544,170.2526309,254.7874169,69.11013504,117.4122618,-14.59195222,8.945149308,3.103805366,1,1,0,0,433.32,462.75,2.783068783,2.055708601,217.985622,7.870552444,6.655296296,6.492592593,1.569786831,155.6863423,141.4633235,142.4929723,151.8975595,157.3189505,152.2316869,0.116059668,0.028351778,-0.013447482,0.002901492,-0.001818887,-0.006743986,0.461190393,-0.023668639,-1.302265888,-0.008887558,-0.020357828,-0.011435525,4.35e-05,-0.02880932,-0.013189371,-0.001068402,-0.031502959,0.052077719,-0.278395023,-0.474308259,0.102338969,-0.042105263,-0.02952223,-0.025041508,-0.245523312,-0.097664452,0.000371686,-0.102403831,-0.008295202,-0.009621585,0.032434225,-0.173385604,-0.11969282,0.94435307,0.87433966,0.88267343,1.023338326,1.088534679,0.994751916,0.847054387,5.684743978,11.69791007,2.425816753,2.230455104,2.181547374,1.102361817,0,0.0,True,0.193166682,5.894316742,0,0,10.1002/app.42606,"4,4',4'',4''',4'''',4'''''-((((1,3,5,2l5,4l5,6l5-triazatriphosphinine-2,2,4,4,6,6-hexayl)hexakis(oxy))hexakis(benzene-4,1-diyl))hexakis(oxy))hexaphthalonitrile",N#Cc1ccc(Oc2ccc(OP3(Oc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)=NP(Oc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)(Oc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)=NP(Oc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)(Oc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)=N3)cc2)cc1C#N,5,,HPPN,306.7,10.0,1545.235022,N#Cc1ccc(Oc2ccc(O)cc2)cc1C#N,-7.139635,-4.215807,2.8997548,-5.9733553,-3.151328,2.800084,308.4971597433307
6,1,1397.666667,4368,4398,4839,16613.13153,16625.16958,18332.51725,45020.71831,-1.472185983,1.106925603,-0.989053359,0.391475235,81.33316467,-1.157265058,-0.708513893,-1.360576421,1.488007893,-1.972247057,0.820016731,-5.865533411,-14.25169136,0.002007565,0.320539573,1.277480401,1.074249522,6,6,4.058823844,2.296072206,1.419179228,6,6,0,6,1,11.68618575,0.0,56.04506815,0.0,35.44898969,-4.666098433,13,56.1673829,27.78183035,31.57134933,0.0,67.98667721,85.12631545,90.99550603,27.78183035,56.04506815,-4.666098433,3.049388524,0.95217989,0,0,0,0,215.19,225.0,0.700680272,0.470156107,201.1007549,7.7983312,6.542725,6.39665,1.469922531,158.7990405,146.2755867,146.3634467,155.928483,153.7524654,152.4607504,0.224902477,0.025382411,-0.013391037,0.003627459,-0.003882736,-0.00031702,-0.384274451,0.010387812,1.653843999,-0.007485744,-0.016593479,-0.009882825,0.006981691,-0.026700747,-0.012330374,0.005290653,-0.028215074,0.277160133,-0.388955516,-0.527571512,0.142912321,0.01953125,0.03277798,-0.098264914,-0.259681697,-0.09851334,0.069594436,-0.116634569,0.050044959,0.076235568,0.182596983,-0.256249349,-0.10379564,0.963541667,0.811367927,0.816116799,0.938672198,1.079933519,0.901357632,0.904291803,5.698048386,11.71039426,2.441501551,2.24553696,2.196019038,1.113751732,0,0.0,True,0.160057436,5.963900629,0,0,10.1016/j.reactfunctpolym.2019.104409,"tris(3-(3,4-dicyanophenoxy)phenyl) phosphate",N#Cc1ccc(Oc2cccc(OP(=O)(Oc3cccc(Oc4ccc(C#N)c(C#N)c4)c3)Oc3cccc(Oc4ccc(C#N)c(C#N)c4)c3)c2)cc1C#N,5,172.0,a_APB,267.0,10.0,752.1209336,Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,-6.7085195,-3.591925,3.0894637,-4.729953,-1.3379734,3.3912506,264.62099415708855
4,0,595.0,1998,1936,1827,7463.150324,7163.199634,6832.618936,19419.23905,-0.412730753,0.127202637,-0.424657469,0.084994549,-0.431903374,-0.124237634,0.098339544,0.014803332,0.189633361,-0.064665056,0.116525614,-0.558243286,-4.139697159,0.000976949,0.078043701,0.994331426,1.12498122,4,4,2.013151101,0.98813589,0.554991046,4,4,0,3,0,7.902740755,0.0,36.52284564,0.0,17.60245305,0.0,7,39.64901258,14.21058886,21.04756622,0.0,45.32445147,22.25380597,24.26546827,24.73437197,36.52284564,0.0,0.595275394,0.493014431,0,0,0,0,122.85,122.85,0.295288486,0.189572493,199.1206307,7.7983312,6.542725,6.39665,1.465006272,158.7990405,146.2755867,146.3634467,155.928483,154.0924864,152.7890438,0.184273459,0.025515633,-0.013236883,0.002972153,-0.005814746,0.009988094,0.025653378,-0.017313019,4.063366942,-0.007485744,-0.016593479,-0.009882825,0.006981691,-0.026700747,-0.012330374,0.005290653,-0.028215074,0.277160133,-0.388955516,-0.518775407,0.116483592,-0.032552083,0.080532966,-0.031957737,-0.259681697,-0.09851334,0.069594436,-0.116634569,0.050044959,0.082867442,0.182596983,-0.256249349,-0.10379564,1.132161458,1.149616298,1.140198378,0.892173922,1.040553948,0.89490028,0.904291803,5.698042195,11.71039235,2.441481894,2.245518259,2.196003411,1.113751732,0,0.0,True,0.160293115,5.937536205,0,0,10.1177/0954008306060143,"4,4'-((oxybis(3,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2cccc(Oc3cccc(Oc4ccc(C#N)c(C#N)c4)c3)c2)cc1C#N,2,39.0,m_APB,293.0,10.0,734.0,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,-6.4420676,-3.414074,3.0056896,-4.762878,-1.310863,3.4514418,276.9122063299179
4,0,760.0,3666,3420,3396,12900.24079,12110.29315,12169.71537,40736.76395,-0.525918681,0.034987689,-0.051953265,-0.084819223,-82.99394802,0.058104728,-0.739763027,0.405139801,-1.289011463,0.308938412,-1.287890352,-0.501324578,-4.043688912,-0.000407785,0.014063128,1.042776977,0.965952415,4,4,4.40086221,2.570733628,1.568404381,4,4,0,4,0,8.124450828,0.0,36.96585258,0.0,24.0304996,0.0,8,50.67988328,18.94745182,21.04756622,0.0,45.32445147,21.95688392,11.12690298,29.47123492,36.96585258,0.0,0.452124432,0.310471921,0,0,0,0,132.08,132.08,0.600151172,0.470360167,212.0457536,7.797438714,6.588607143,6.42975,1.54528147,157.7241232,144.2829541,144.2473592,152.7863313,159.1366699,153.7195744,0.094012278,0.021955955,-0.010371121,0.002238388,-0.003279733,0.002458323,0.490082675,-0.034636488,1.267492607,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.472360277,0.101948998,-0.061585366,0.027700951,0.050127969,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.012597645,0.122863421,-0.145887796,-0.130118721,1.020731707,1.145379241,1.137726529,0.97100443,1.010352753,1.006608473,0.840015594,5.684742932,11.69790984,2.425813392,2.230451824,2.181544566,1.109274232,0,0.0,True,0.291116779,5.880271081,0,0,10.1007/s13726-016-0442-8,"4,4'-(((((hexane-1,6-diylbis(oxy))bis(4,1-phenylene))bis(propane-2,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",CC(C)(c1ccc(OCCCCCCOc2ccc(C(C)(C)c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)cc2)cc1)c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,11,120.0,3APN,240.0,20.0,790.351906,N#Cc1ccc(Oc2cccc(N)c2)cc1C#N,-5.891918,-3.0433645,2.832432,-5.7104187,-3.0326664,2.6577106,246.13425499630785
4,0,1114.0,3810,3700,3522,14184.93992,13573.07825,13123.85369,37720.18118,-0.774153277,0.250669109,-0.954279435,0.848880078,28.59607377,-0.205652516,1.977619465,0.120110648,2.398730756,-0.034916359,2.664069482,-1.126507135,-8.271953184,0.004878621,0.083693433,0.986732439,1.148360022,4,4,3.480761754,1.739897242,1.006515588,4,4,0,6,0,8.00278426,0.0,37.03768946,0.0,36.36284949,0.0,10,69.9760699,28.42117772,21.04756622,0.0,45.32445147,22.25380597,12.13273414,28.42117772,37.03768946,0.0,1.868356234,0.355627616,0,0,0,0,150.54,150.54,0.417737465,0.288133864,191.7507249,7.7983312,6.542725,6.39665,1.442257392,158.7990405,146.2755867,146.3634467,155.928483,153.745678,152.8548884,0.250670142,0.025255155,-0.013577976,0.004043067,-0.002222364,-0.006331627,-0.311374654,-0.011080332,0.555853734,-0.007485744,-0.016593479,-0.009882825,0.006981691,-0.026700747,-0.012330374,0.005290653,-0.028215074,0.277160133,-0.388955516,-0.537631865,0.160088773,-0.020833333,0.011016615,-0.153469729,-0.259681697,-0.09851334,0.069594436,-0.116634569,0.050044959,0.07520064,0.182596983,-0.256249349,-0.10379564,0.963541667,0.751425178,0.762455125,0.959860895,1.154302215,0.902365324,0.904291803,5.698052757,11.71039549,2.441517745,2.245553976,2.196033352,1.113751732,0,0.0,True,0.160051153,5.972536537,0,0,10.1002/app.28817,"4,4'-(((((1,3-phenylenebis(oxy))bis(3,1-phenylene))bis(oxy))bis(3,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(Oc6cccc(Oc7ccc(C#N)c(C#N)c7)c6)c5)c4)c3)c2)cc1C#N,10,,p_APB,265.0,10.0,730.1852346,Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,-6.121573,-3.1942008,2.909492,-4.6415157,-1.3761292,3.265315,275.3146997428843
7,0,1332.0,4758,4564,4507,17538.73252,16845.51091,16690.71093,51749.8872,-0.786438304,0.310109439,-0.017594656,-0.171786447,-39.13285003,-0.062590736,-0.082626068,0.269018517,-0.274811818,0.138897336,-0.175929985,-0.637017634,-10.29591555,-0.000750159,0.114771765,0.994580878,1.059816023,4,4,5.261582833,2.791543927,1.774198708,4,4,0,4,0,8.087196071,0.0,37.1001372,0.0,24.32417249,0.0,11,59.93759267,18.94745182,21.04756622,0.0,45.32445147,11.12690298,0.0,33.89938738,37.1001372,0.0,0.391994733,0.295131172,0,0,0,0,170.75,170.75,0.704459562,0.635037241,198.8912353,7.842527259,6.556896296,6.382333333,1.494588262,157.1182875,143.3288835,144.7968192,152.300181,153.5321669,152.6716108,0.205893454,0.022170526,-0.011560411,0.00239411,-0.000161565,-0.003398899,0.34215865,-0.004089939,-0.889618425,-0.000510643,-0.015500426,-0.008209278,0.014628724,-0.017593623,-0.013501166,0.014893767,-0.019095175,0.230784608,-0.25584649,-0.52143153,0.107986158,-0.006486543,-0.017628549,-0.127482494,-0.189840388,-0.069968743,0.124682506,-0.106972262,0.1180061,0.003635571,0.149302427,-0.165515813,-0.12163623,1.005309083,0.765387372,0.784186248,0.984437113,1.118860284,1.037673295,0.924914799,5.698396284,11.71057627,2.437078936,2.234508739,2.176716192,1.107685582,0,0.0,True,0.113580976,6.642649761,0,0,10.1039/c5ra12637a,"4,4'-(((((6-phenyl-1,3,5-triazine-2,4-diyl)bis(4,1-phenylene))bis(oxy))bis([1,1'-biphenyl]-4',4-diyl))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(-c5nc(-c6ccccc6)nc(-c6ccc(Oc7ccc(-c8ccc(Oc9ccc(C#N)c(C#N)c9)cc8)cc7)cc6)n5)cc4)cc3)cc2)cc1C#N,5,,p_BAPS,278.0,10.0,7460.0,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,-6.0386753,-3.5022545,2.5619814,-5.049,-2.1042144,2.942989,255.13299256147832
