smiles,gas,dsrate,loss,td
C=COc1ccccc1Cc1cccc(Cc2cccc(Cc3ccccc3Oc3ccc(C#N)c(C#N)c3)c2Oc2ccc(C#N)c(C#N)c2)c1OC=C,N2,10,10,549
N#Cc1ccc(Oc2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(c5cccc(Oc7ccc(C#N)c(C#N)c7)c5)C6=O)cc4C3=O)c2)cc1C#N,N2,10,5,474
O=C1c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(C#Cc5ccccc5)c3)C4=O)cc2C(=O)N1c1cccc(C#Cc2ccccc2)c1,N2,10,5,532
C#CCOc1cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(C#N)c(C#N)c8)cc6)C7=O)cc5)cc4)cc3C2=O)cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(C#N)c(C#N)c8)cc6)C7=O)cc5)cc4)cc3C2=O)c1,N2,10,5,469
C#CCOc1cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(C#N)c(C#N)c8)cc6)C7=O)cc5)cc4)cc3C2=O)cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(C#N)c(C#N)c8)cc6)C7=O)cc5)cc4)cc3C2=O)c1,N2,10,10,496
C#CCOc1cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(C#N)c(C#N)c8)cc6)C7=O)cc5)cc4)cc3C2=O)cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(C#N)c(C#N)c8)cc6)C7=O)cc5)cc4)cc3C2=O)c1,air,10,5,477
C#CCOc1cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(C#N)c(C#N)c8)cc6)C7=O)cc5)cc4)cc3C2=O)cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(C#N)c(C#N)c8)cc6)C7=O)cc5)cc4)cc3C2=O)c1,air,10,10,510
C#CCOc1cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccccc6)C7=O)cc5)cc4)cc3C2=O)cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccccc6)C7=O)cc5)cc4)cc3C2=O)c1,N2,10,5,430
C#CCOc1cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccccc6)C7=O)cc5)cc4)cc3C2=O)cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccccc6)C7=O)cc5)cc4)cc3C2=O)c1,N2,10,10,450
C#CCOc1cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccccc6)C7=O)cc5)cc4)cc3C2=O)cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccccc6)C7=O)cc5)cc4)cc3C2=O)c1,air,10,5,419
C#CCOc1cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccccc6)C7=O)cc5)cc4)cc3C2=O)cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccccc6)C7=O)cc5)cc4)cc3C2=O)c1,air,10,10,445
N#Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc5c(c4)C4=Nc6[nH]c(c7ccc(Oc8ccc(-c9ccc(Oc%10ccc(C#N)c(C#N)c%10)cc9)cc8)cc67)N=C6NC(N=c7[nH]c(c8ccc(Oc9ccc(-c%10ccc(Oc%11ccc(C#N)c(C#N)c%11)cc%10)cc9)cc78)=NC5N4)c4cc(Oc5ccc(-c7ccc(Oc8ccc(C#N)c(C#N)c8)cc7)cc5)ccc46)cc3)cc2)cc1C#N,N2,20,5,548
N#Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc5c(c4)C4=Nc6[nH]c(c7ccc(Oc8ccc(-c9ccc(Oc%10ccc(C#N)c(C#N)c%10)cc9)cc8)cc67)N=C6NC(N=c7[nH]c(c8ccc(Oc9ccc(-c%10ccc(Oc%11ccc(C#N)c(C#N)c%11)cc%10)cc9)cc78)=NC5N4)c4cc(Oc5ccc(-c7ccc(Oc8ccc(C#N)c(C#N)c8)cc7)cc5)ccc46)cc3)cc2)cc1C#N,N2,20,10,615
Nc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(-n4c(=O)c5cc6c(=O)n(-c7ccc(C(=O)Nc8ccc(NC(=O)c9ccc(N)cc9)cc8)cc7)c(=O)c6cc5c4=O)cc3)cc2)cc1,N2,10,5,520
Nc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(-n4c(=O)c5cc6c(=O)n(-c7ccc(C(=O)Nc8ccc(NC(=O)c9ccc(N)cc9)cc8)cc7)c(=O)c6cc5c4=O)cc3)cc2)cc1,N2,10,10,538
Nc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n(-c8ccc(C(=O)Nc9ccc(-c%10ccc(NC(=O)c%11ccc(N)cc%11)cc%10C(F)(F)F)c(C(F)(F)F)c9)cc8)c(=O)c7cc6c5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,N2,10,5,501
Nc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n(-c8ccc(C(=O)Nc9ccc(-c%10ccc(NC(=O)c%11ccc(N)cc%11)cc%10C(F)(F)F)c(C(F)(F)F)c9)cc8)c(=O)c7cc6c5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,N2,10,10,524
Nc1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n(-c8ccc(C(=O)Nc9ccc(Oc%10ccc(NC(=O)c%11ccc(N)cc%11)cc%10)cc9)cc8)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,N2,10,5,491
Nc1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n(-c8ccc(C(=O)Nc9ccc(Oc%10ccc(NC(=O)c%11ccc(N)cc%11)cc%10)cc9)cc8)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,N2,10,10,508
Nc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(c6ccc(C(=O)Nc8ccc(NC(=O)c9ccc(N)cc9)cc8)cc6)C7=O)cc5C4=O)cc3)cc2)cc1,N2,10,5,528
Nc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(c6ccc(C(=O)Nc8ccc(NC(=O)c9ccc(N)cc9)cc8)cc6)C7=O)cc5C4=O)cc3)cc2)cc1,N2,10,10,548
Nc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(c7ccc(C(=O)Nc9ccc(-c%10ccc(NC(=O)c%11ccc(N)cc%11)cc%10C(F)(F)F)c(C(F)(F)F)c9)cc7)C8=O)cc6C5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,N2,10,5,516
Nc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(c7ccc(C(=O)Nc9ccc(-c%10ccc(NC(=O)c%11ccc(N)cc%11)cc%10C(F)(F)F)c(C(F)(F)F)c9)cc7)C8=O)cc6C5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,N2,10,10,541
Nc1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(c7ccc(C(=O)Nc9ccc(Oc%10ccc(NC(=O)c%11ccc(N)cc%11)cc%10)cc9)cc7)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,N2,10,5,506
Nc1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(c7ccc(C(=O)Nc9ccc(Oc%10ccc(NC(=O)c%11ccc(N)cc%11)cc%10)cc9)cc7)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,N2,10,10,526
CC(C)(c1ccc2c(c1)C(=O)N(c1ccc(C=O)cc1)C2=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(Cc4ccc(N)cc4)cc3)cc1)C2=O,air,10,5,485
N#Cc1ccc(Oc2ccc(C(c3ccc(N)cc3)c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)cc2)cc1C#N,air,10,5,425
N#Cc1ccc(Oc2ccc(C(c3ccc(N)cc3)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)cc2)cc1C#N,air,10,5,420
CC(C)(c1ccc2c(c1)C(=O)N(c1ccc(C=O)cc1)C2=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(C(c4ccc(N)cc4)c4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)cc3)cc1)C2=O,air,10,5,427
N#Cc1ccc(Oc2ccc(C(c3ccc(N)cc3)c3ccc(NC(=O)c4ccc(C=O)cc4)cc3)cc2)cc1C#N,air,10,5,400
O=C(c1ccc2c(c1)C(=O)NC2=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccccc3)cc1)C2=O,air,10,5,525
N#Cc1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Oc7cccc8c(Oc9ccc(-n%10c(=O)c%11cc%12c(=O)n(-c%13ccc(Oc%14ccc(C#N)c(C#N)c%14)cc%13)c(=O)c%12cc%11c%10=O)cc9)cccc78)cc6)c(=O)c5cc4c3=O)cc2)cc1C#N,air,20,10,461
N#Cc1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Oc7cccc8c(Oc9ccc(-n%10c(=O)c%11cc%12c(=O)n(-c%13ccc(Oc%14ccc(C#N)c(C#N)c%14)cc%13)c(=O)c%12cc%11c%10=O)cc9)cccc78)cc6)c(=O)c5cc4c3=O)cc2)cc1C#N,N2,20,10,511
CC(C)(c1ccc(Oc2ccc(N3C(=O)c4cc5c(cc4C3=O)C(=O)C(c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)C5=O)cc2)cc1)c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)c(=O)c5cc4c3=O)cc2)cc1,air,20,10,459
CC(C)(c1ccc(Oc2ccc(N3C(=O)c4cc5c(cc4C3=O)C(=O)C(c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)C5=O)cc2)cc1)c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)c(=O)c5cc4c3=O)cc2)cc1,N2,20,10,509
Nc1ccc2c(c1)Sc1ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc7c(c6)Sc6ccc(N)cc6S7)c(=O)c5cc4c3=O)cc1S2,N2,10,5,531
Nc1ccc2c(c1)Sc1ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc7c(c6)Sc6ccc(N)cc6S7)c(=O)c5cc4c3=O)cc1S2,air,10,5,507
Nc1ccc2c(c1)Sc1ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc7c(c5)Sc5ccc(N)cc5S7)C6=O)cc4C3=O)cc1S2,N2,10,5,525
Nc1ccc2c(c1)Sc1ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc7c(c5)Sc5ccc(N)cc5S7)C6=O)cc4C3=O)cc1S2,air,10,5,505
Nc1ccc2c(c1)Oc1ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc7c(c6)Sc6ccc(N)cc6O7)c(=O)c5cc4c3=O)cc1S2,N2,10,5,548
Nc1ccc2c(c1)Oc1ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc7c(c5)Sc5ccc(N)cc5O7)C6=O)cc4C3=O)cc1S2,N2,10,5,538
Nc1ccc2c(c1)Oc1ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc7c(c5)Sc5ccc(N)cc5O7)C6=O)cc4C3=O)cc1S2,air,10,5,519
Cc1cc(N)ccc1-c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(-c6ccc(N)cc6C)c(C)c4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1C,N2,10,5,511
Cc1cc(N)ccc1-c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(-c6ccc(N)cc6C)c(C)c4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1C,N2,10,10,537
Cc1cc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(N)c(C)c7)cc5C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)ccc1N,N2,10,5,520
Cc1cc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(N)c(C)c7)cc5C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)ccc1N,N2,10,10,540
Cc1cc(-c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5cc(C)c(-c7cc(C)c(N)cc7C)cc5C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C)c(C)cc1N,N2,10,5,507
Cc1cc(-c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5cc(C)c(-c7cc(C)c(N)cc7C)cc5C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C)c(C)cc1N,N2,10,10,534
OCc1cc(Cc2cccc(Cc3cc(Cc4cc(CO)c(O)c(CO)c4)cc(CO)c3O)c2O)ccc1O,N2,10,5,285
OCc1cc(Cc2cccc(Cc3cc(Cc4cc(CO)c(O)c(CO)c4)cc(CO)c3O)c2O)ccc1O,N2,10,10,403
OCc1cc(Cc2cccc(Cc3cc(Cc4cc(CO)c(O)c(CO)c4)cc(CO)c3O)c2O)ccc1O,air,10,5,286
OCc1cc(Cc2cccc(Cc3cc(Cc4cc(CO)c(O)c(CO)c4)cc(CO)c3O)c2O)ccc1O,air,10,10,435
Nc1ccc2c(c1)C1c3ccccc3C2c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,N2,10,10,428
Nc1ccc2c(c1)C1c3ccccc3C2c2cc(NC(=O)c3cccc(C(=O)O)c3)ccc21,N2,10,10,502
Nc1ccc2c(c1)C1c3ccccc3C2c2cc(NC(=O)c3ccc4cc(C(=O)O)ccc4c3)ccc21,N2,10,10,488
Nc1ccc2c(c1)C1c3ccccc3C2c2cc(NC(=O)CCCCC(=O)O)ccc21,N2,10,10,372
Nc1ccc2c(c1)C1c3ccccc3C2c2cc(NC(=O)CCCCCCCCC(=O)O)ccc21,N2,10,10,383
Nc1ccc2c(c1)C1c3ccccc3C2c2cc(NC(=O)CCCCCCCCCCC(=O)O)ccc21,N2,10,10,438
CCCCCCCCN1COc2cc3c(cc2C1)-c1cc2c(cc1C3(c1ccc(N3COc4ccccc4C3)cc1)c1ccc(N3COc4ccccc4C3)cc1)OCN(CCCCCCCC)C2,N2,20,5,334
COc1cc(CNCCNCc2ccc(Oc3ccc(C#N)c(C#N)c3)c(OC)c2)ccc1Oc1ccc(C#N)c(C#N)c1,N2,20,5,421
COc1cc(CNCCCNCc2ccc(Oc3ccc(C#N)c(C#N)c3)c(OC)c2)ccc1Oc1ccc(C#N)c(C#N)c1,N2,20,5,417
COc1cc(CNCCCNCc2ccc(Oc3ccc(C#N)c(C#N)c3)c(OC)c2)ccc1Oc1ccc(C#N)c(C#N)c1,N2,20,10,436
COc1cc(CNCCCCCCNCc2ccc(Oc3ccc(C#N)c(C#N)c3)c(OC)c2)ccc1Oc1ccc(C)c(C#N)c1,N2,20,5,371
COc1cc(CNCCCCCCNCc2ccc(Oc3ccc(C#N)c(C#N)c3)c(OC)c2)ccc1Oc1ccc(C)c(C#N)c1,N2,20,10,445
OCCOCCN1COc2cc3c(cc2C1)-c1cc2c(cc1C3(c1ccc(N3COc4ccccc4C3)cc1)c1ccc(N3COc4ccccc4C3)cc1)OCN(CCOCCO)C2,N2,10,10,374
C#CC1C=CC=C(N2COc3ccccc3C2)C1,N2,20,5,491
C#CC1C=CC=C(N2COc3ccccc3C2)C1,N2,20,10,592
Cc1ccccc1N1COc2ccc(C(C)(C)c3ccc4c(c3)CN(c3ccccc3C)CO4)cc2C1,N2,10,5,228
Cc1ccccc1N1COc2ccc(C(C)(C)c3ccc4c(c3)CN(c3ccccc3C)CO4)cc2C1,N2,10,1,220
Cc1ccc(N2COc3ccc(C(C)(C)c4ccc5c(c4)CN(c4ccc(C)cc4)CO5)cc3C2)cc1,N2,10,5,305
Cc1ccc(N2COc3ccc(C(C)(C)c4ccc5c(c4)CN(c4ccc(C)cc4)CO5)cc3C2)cc1,N2,10,1,264
c1ccc(N2COc3c(cccc3-c3cccc4c3OCN(c3ccccc3)C4)C2)cc1,air,20,10,260
O=C(c1ccc2c(c1)CN(c1ccccc1)CO2)c1ccc2c(c1)CN(c1ccccc1)CO2,air,20,10,290
C=CCN1COc2ccccc2C1,Ar,5,5,348
C=CCN1COc2ccccc2C1,Ar,5,10,374
C=CCc1cccc2c1OCN(c1ccccc1)C2,Ar,5,5,288
C=CCc1cccc2c1OCN(c1ccccc1)C2,Ar,5,10,356
C=CCc1cccc2c1OCN(c1ccccc1)C2,N2,5,5,288
C=CCN1COc2ccc(C(C)(C)c3ccc4c(c3)CN(CC=C)CO4)cc2C1,Ar,5,5,343
C=CCN1COc2ccc(C(C)(C)c3ccc4c(c3)CN(CC=C)CO4)cc2C1,Ar,5,10,367
c1ccc(N2COc3ccc(C45CC6CC(CC(C6)C4)C5)cc3C2)cc1,N2,10,5,335
c1ccc(N2COc3ccc(C45CC6CC(CC(C6)C4)C5)cc3C2)cc1,N2,10,10,365
CN1COc2ccc(C34CC5CC(CC(C5)C3)C4)cc2C1,N2,10,5,399
CN1COc2ccc(C34CC5CC(CC(C5)C3)C4)cc2C1,N2,10,10,439
O=c1ccc2ccc3c(c2o1)CN(Cc1ccco1)CO3,N2,10,10,427
O=C(Nc1cccc2c1OCN(c1ccccc1)C2)c1ccccc1,N2,10,5,325
O=C(Nc1cccc2c1OCN(c1ccccc1)C2)c1ccccc1,N2,10,10,369
c1coc(CN2COc3ccccc3C2)c1,N2,10,10,403
c1coc(CN2COc3ccccc3C2)c1,N2,10,5,360
CCCC/C=C/C/C=C/CCCCCCc1cccc2c1CN(Cc1ccco1)CO2,N2,20,5,374
CCCC/C=C/C/C=C/CCCCCCc1cccc2c1CN(Cc1ccco1)CO2,N2,20,10,403
COc1cc(C=O)cc2c1OCN(Cc1ccco1)C2,N2,10,10,395
Cc1ccc(N2COc3ccc4c(C)cc(=O)oc4c3C2)cc1,N2,10,10,323
O=c1ccc2ccc3c(c2o1)CN(c1ccccc1)CO3,N2,10,5,327
O=c1ccc2ccc3c(c2o1)CN(c1ccccc1)CO3,N2,10,10,373
Cc1cc(=O)oc2c3c(ccc12)OCN(c1ccccc1)C3,N2,10,5,312
Cc1cc(=O)oc2c3c(ccc12)OCN(c1ccccc1)C3,N2,10,10,361
c1ccc2c3c(ccc2c1)OCN(CCCN1COc2ccc4ccccc4c2C1)C3,N2,10,5,231
c1ccc2c(c1)CN(CCCN1COc3cc4ccccc4cc3C1)CO2,N2,10,5,244
c1ccc2c(c1)CN(CCCN1COc3ccccc3C1)CO2,N2,10,5,244
c1ccc(-c2nc(-c3ccc(N4COc5ccccc5C4)cc3)[nH]c2-c2ccccc2)cc1,N2,10,5,367
c1ccc(-c2nc(-c3ccc(N4COc5ccccc5C4)cc3)[nH]c2-c2ccccc2)cc1,N2,10,10,387
CCC(COCC(C)N(C)C)(COCC(C)N1COC2=CCC(C(C)(C)c3ccc4c(c3)CN(C)CO4)C=C2C1)COCC(C)N1COc2ccc(C(C)(C)c3ccc4c(c3)CN(C(C)COCC(CC)(COCC(C)N(C)C)COCC(C)N3COc5ccc(C(C)(C)c6ccc(C)cc6)cc5C3)CO4)cc2C1,N2,10,5,274
CC(=O)N1N=C(c2ccc3c(c2)CN(C)CO3)CC1c1ccc2c(c1)CN(c1ccc(F)cc1)CO2,N2,20,5,365
CCCCCCCCCCCCCCCCCCN1COc2ccc(C3=NN(C=O)C(c4ccc5c(c4)CN(CCCCCCCCCCCCCCCCCC)CO5)C3)cc2C1,N2,20,5,362
CCCCCCCCCCCCN1COc2ccc(C3=NN(C(C)=O)C(c4ccc5c(c4)CN(CCCCCCCCCCCC)CO5)C3)cc2C1,N2,10,5,140
Fc1ccc(N2COc3ccc(Cc4ccc5c(c4)CN(c4ccc(F)cc4)CO5)cc3C2)cc1,N2,10,5,396
c1ccc2c3c(ccc2c1)OCN(C1COC2C(C1)OCC2N1COc2ccc4ccccc4c2C1)C3,N2,10,10,324
COc1cccc2c1OCN(C1COC3C1OCC3N1COc3c(cccc3OC)C1)C2,N2,10,10,318
CC(CCC(=O)O)(c1ccc2c(c1)CN(c1ccccc1)CO2)c1ccc2c(c1)CN(c1ccccc1)CO2,N2,10,10,376.6
CC(CCC(=O)O)(c1ccc2c(c1)CN(c1ccccc1)CO2)c1ccc2c(c1)CN(c1ccccc1)CO2,N2,10,5,330
COC(=O)CCC(C)(c1ccc2c(c1)CN(c1ccccc1)CO2)c1ccc2c(c1)CN(c1ccccc1)CO2,N2,10,10,375
COC(=O)CCC(C)(c1ccc2c(c1)CN(c1ccccc1)CO2)c1ccc2c(c1)CN(c1ccccc1)CO2,air,10,10,386
C=P12OCC(COC(=O)CCC(C)(c3ccc4c(c3)CN(c3ccccc3)CO4)c3ccc4c(c3)CN(c3ccccc3)CO4)(CO1)CO2,N2,20,5,341.5
C=P12OCC(COC(=O)CCC(C)(c3ccc4c(c3)CN(c3ccccc3)CO4)c3ccc4c(c3)CN(c3ccccc3)CO4)(CO1)CO2,N2,20,10,385.4
C=P12OCC(COC(=O)CCC(C)(c3ccc4c(c3)CN(c3ccccc3)CO4)c3ccc4c(c3)CN(c3ccccc3)CO4)(CO1)CO2,air,20,5,355.5
C=P12OCC(COC(=O)CCC(C)(c3ccc4c(c3)CN(c3ccccc3)CO4)c3ccc4c(c3)CN(c3ccccc3)CO4)(CO1)CO2,air,20,10,399.5
C=P12OCC(COC(=O)CCC(C)(c3ccc4c(c3)CN(c3ccccc3)CO4)c3ccc4c(c3)CN(c3ccccc3)CO4)(CO1)CO2,air,20,50,615.5
O=C(CCCCCN1COc2ccccc2C1)Nc1ccc(Cc2ccc(NC(=O)CCCCCN3COc4ccccc4C3)cc2)cc1,N2,10,10,335
C=C(CCCN1COc2ccc(C(C)(CCCC(=O)OC)c3ccc4c(c3)CN(CCCC(=C)OC)CO4)cc2C1)OC,N2,10,5,320
COC(=O)CCC(C)(c1ccc2c(c1)CN(C(CC(C)C)C(=O)OC)CO2)c1ccc2c(c1)CN(C(CC(C)C)C(=O)OC)CO2,N2,10,5,341
COC(=O)CCC(C)(c1ccc2c(c1)CN(C(Cc1ccccc1)C(=O)OC)CO2)c1ccc2c(c1)CN(C(Cc1ccccc1)C(=O)OC)CO2,N2,10,5,341
c1coc(CN2COc3cc4c(cc3C2)OCO4)c1,N2,10,5,374
CC(C)c1ccc2c(c1)CCC1C(C)(CN3COc4cc5c(cc4C3)OCO5)CCCC21C,N2,10,5,331
CCCCCCCCCCCCCCCCCN1COc2cc3c(cc2C1)OCO3,N2,10,5,350
CCCCCCCCCCCCCCCc1ccc2c(c1)OCN(CCCCCC(=O)Nc1ccc(Cc3ccc(NC(=O)CCCCCN4COc5cc(CCCCCCCCCCCCCCC)ccc5C4)cc3)cc1)C2,N2,10,10,339
O=C(CCCCCN1COc2ccc(F)cc2C1)Nc1ccc(Cc2ccc(NC(=O)CCCCCN3COc4ccc(F)cc4C3)cc2)cc1,N2,10,10,354
CCCCCCCCCCCCCCCc1ccc2c(c1)OCN(c1ccc(C3(c4ccc(N5COc6cc(CCCCCCCCCCCC)ccc6C5)cc4)c4cc5c(cc4-c4cc6c(cc43)OCN(c3ccccc3)C6)CN(c3ccccc3)CO5)cc1)C2,N2,20,5,364
CN1COc2ccc3c(=O)c(-c4ccc5c(c4)CN(c4ccc(Cc6ccccc6)cc4)CO5)coc3c2C1,N2,10,5,383
CN1COc2ccc3c(=O)c(-c4ccc5c(c4)CN(c4ccc(Cc6ccccc6)cc4)CO5)coc3c2C1,air,10,5,373
CCCCCCN1COc2ccc(-c3coc4c5c(ccc4c3=O)OCN(C)C5)cc2C1,N2,10,5,346
CCCCCCN1COc2ccc(-c3coc4c5c(ccc4c3=O)OCN(C)C5)cc2C1,air,10,5,334
OB(O)c1cccc(N2COc3ccccc3C2)c1,N2,10,5,298
c1coc(CN2COc3c(ccc4c3OCN(Cc3ccco3)C4)C2)c1,N2,10,5,199
c1ccc(C2Oc3cc4c(cc3C(c3ccccc3)N2Cc2ccco2)OCO4)cc1,N2,10,10,231
CCCCOCCOCCOCCCN1COc2c(O)c3c(c(C(=O)O)c2C1)CN(C)CO3,N2,10,5,277
CCCCOCCOCCOCCCN1COc2c(O)c3c(c(C(=O)O)c2C1)CN(C)CO3,N2,10,10,306
CCCCOCCOCCOCCCN1COc2c(O)c3c(c(C(=O)Nc4ccc(C)cc4)c2C1)CN(C)CO3,N2,10,5,278
CCCCOCCOCCOCCCN1COc2c(O)c3c(c(C(=O)Nc4ccc(C)cc4)c2C1)CN(C)CO3,N2,10,10,310
O=C1C2C3C=CC(C3)C2C(=O)N1c1cccc2c1OCN(c1ccc(Oc3ccc(N4COc5c(cccc5N5C(=O)C6C7C=CC(C7)C6C5=O)C4)cc3)cc1)C2,N2,10,10,431
O=C1C2C3C=CC(C3)C2C(=O)N1c1cccc2c1OCN(c1ccc(Oc3ccc(N4COc5c(cccc5N5C(=O)C6C7C=CC(C7)C6C5=O)C4)cc3)cc1)C2,air,10,5,412
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C1CC2CC1C1C(=O)N(c3cccc4c3OCN(c3ccc(Oc5ccc(N6COc7c(cccc7N7C(=O)C8C9CCC(C9)C8C7=O)C6)cc5)cc3)C4)C(=O)C21,N2,10,10,461
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C1CC2CC1C1C(=O)N(c3cccc4c3OCN(c3ccc(Oc5ccc(N6COc7c(cccc7N7C(=O)C8C9CCC(C9)C8C7=O)C6)cc5)cc3)C4)C(=O)C21,air,10,5,400
